98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,131,131,516,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,513,131,131,131,131,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,
130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,131,484,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,481,131,131,131,131,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,
98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,131,131,516,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,513,131,131,131,131,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,
130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,131,484,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,481,131,131,131,131,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,
98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,131,131,516,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,3159,3160,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,513,131,131,131,131,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,
130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,131,484,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,3143,3144,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,481,131,131,131,131,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,
98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,131,131,516,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,513,131,131,131,131,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,
130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,131,484,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,481,131,131,131,131,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,
98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,131,131,516,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,2210,2211,513,131,131,131,131,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,
130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,131,484,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2243,2242,2210,481,131,131,131,131,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,
98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,131,131,388,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,451,450,387,131,131,131,131,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,
130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,
98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,131,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,
130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,98,131,36,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,35,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,36,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,163,162,162,35,131,99,98,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,
98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,130,36,164,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,161,35,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,36,164,802,802,802,802,802,802,802,802,802,1192,1318,1319,1318,1319,1318,1319,1318,1319,1318,1319,1318,1319,1318,1319,1318,1319,1318,1191,770,770,770,770,770,770,770,770,770,161,35,131,130,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,131,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,
130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,98,132,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,129,706,706,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,132,802,802,802,802,1192,1318,1319,1318,1319,1318,1320,1217,1217,1217,1217,1185,1186,1187,1188,1217,1217,1217,1185,1185,1186,1187,1188,1188,1253,770,770,770,770,770,770,770,770,770,770,129,99,98,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,
98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,130,100,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,161,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,615,674,616,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,163,164,1192,1318,1319,1318,1320,1217,1217,1217,1185,1186,1187,1188,1249,1249,1249,1217,1218,1219,1220,1249,1185,1186,1187,1217,1218,1219,1220,1220,1285,770,770,770,770,770,770,770,770,770,770,97,131,130,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,131,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,
130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,98,132,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,1192,1319,1318,1319,1318,1319,1318,1319,1318,1319,1191,802,802,802,1256,673,706,676,1285,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,1256,1217,1217,1217,1217,1249,1249,1249,1217,3141,3142,1220,1281,1281,1281,1249,3141,3142,1252,1185,1185,1185,1186,1249,3141,3142,1252,1252,1253,770,770,770,770,770,770,770,770,770,770,129,99,98,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,
98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,130,100,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,1192,1320,1186,1185,1186,1187,1188,1188,1188,1220,1220,1317,1319,1318,1319,1320,705,674,676,1317,1318,1319,1318,1319,1318,1319,1318,1319,1318,1319,1318,1319,1191,802,802,802,802,1288,1249,1249,1249,1249,1281,1281,1281,1249,3157,3158,1252,1188,1188,1188,1281,3157,3158,1284,1217,577,578,1187,1281,3157,3158,1284,1188,1285,770,770,770,770,770,770,770,770,770,770,97,131,130,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,98,131,99,98,99,98,99,98,99,98,99,98,99,98,99,98,99,
130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,98,132,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,1192,1320,1186,1185,1186,1187,1188,1188,1220,1185,1186,1187,1188,1185,1185,1185,1217,673,706,676,1217,1217,1217,1217,1217,1217,1217,1217,1217,1185,1185,1185,1185,1317,1319,1318,1319,1319,1190,1281,1281,1281,1185,1186,1187,1188,1281,1282,1283,1284,1188,1220,1220,1220,1220,1185,1185,1186,609,610,1185,1186,1187,1188,1188,1220,1253,770,770,770,770,770,770,770,770,770,770,129,99,98,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,131,130,131,130,131,130,131,130,131,130,131,130,131,130,131,
